date,team,name,evTOI,evG,evA,evSH,evBkS,evixG,ppTOI,ppG,ppA,ppSH,ppBkS,ppixG,pkTOI,pkG,pkA,pkSH,pkBkS,pkixG,evFP,ppFP,pkFP,TOI,FP,FP/60
19_11_25,ANA,Ryan Getzlaf,15.8,1,1,3,3,0.66,2.5333333333333,0.0,0.0,0.0,0.0,0.0,0.43333333333333,0.0,0.0,0.0,0.0,0.0,29.6,0.0,0.0,18.76666666666663,29.6,94.63587921847265
19_11_25,L.A,Anze Kopitar,17.05,1,1,1,1,0.12,7.5,0.0,0.0,2.0,0.0,0.17,1.6666666666667,0.0,0.0,0.0,1.0,0.0,23.200000000000003,3.2,1.6,26.2166666666667,28.000000000000004,64.0813731722822
19_11_25,PHI,Jakub Voracek,14.6,1,1,4,1,0.35,0.71666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,15.31666666666667,28.0,109.68443960826983
19_11_25,S.J,Erik Karlsson,16.283333333333,1,1,1,4,0.04,1.35,0.0,0.0,0.0,0.0,0.0,5.55,0.0,0.0,0.0,1.0,0.0,28.0,0.0,1.6,23.183333333333003,29.6,76.60675772825415
19_11_25,ANA,Cam Fowler,21.266666666667,1,1,2,1,0.1,3.3333333333333,0.0,0.0,0.0,1.0,0.0,0.016666666666667,0.0,0.0,0.0,0.0,0.0,24.8,1.6,0.0,24.616666666666966,26.400000000000002,64.34664861205069
19_11_25,PHI,Sean Couturier,17.883333333333,1,1,1,1,0.26,1.05,0.0,0.0,0.0,0.0,0.0,1.6166666666667,0.0,0.0,0.0,0.0,0.06,23.200000000000003,0.0,0.0,20.5499999999997,23.200000000000003,67.73722627737325
19_11_25,NYR,Tony DeAngelo,15.2,1,1,1,1,0.06,0.63333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.200000000000003,0.0,0.0,15.833333333333329,23.200000000000003,87.91578947368424
19_11_25,L.A,Adrian Kempe,12.4,1,1,2,0,0.15,5.3833333333333,0.0,0.0,3.0,0.0,0.16,1.05,0.0,0.0,0.0,0.0,0.0,23.2,4.800000000000001,0.0,18.8333333333333,28.0,89.203539823009
19_11_25,S.J,Kevin Labanc,13.5,0,2,1,0,0.36,1.8833333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,1.6,0.0,15.3833333333333,19.200000000000003,74.88624052004351
19_11_25,S.J,Timo Meier,15.983333333333,2,0,6,0,0.3,1.8833333333333,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,33.6,0.0,0.0,19.466666666666303,33.6,103.56164383561838
