date,team,name,evTOI,evG,evA,evSH,evBkS,evixG,ppTOI,ppG,ppA,ppSH,ppBkS,ppixG,pkTOI,pkG,pkA,pkSH,pkBkS,pkixG,evFP,ppFP,pkFP,TOI,FP,FP/60
21_02_05,VGK,Nicolas Hague,19.8,1,2,1,3,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.88333333333333,0.0,0.0,0.0,1.0,0.0,34.400000000000006,0.0,1.6,20.68333333333333,36.00000000000001,104.43190975020148
21_02_05,S.J,Brent Burns,22.333333333333,1,1,4,3,0.09,3.0833333333333,0.0,0.0,0.0,0.0,0.0,3.15,0.0,0.0,0.0,0.0,0.0,31.2,0.0,0.0,28.5666666666663,31.2,65.53092182030423
21_02_05,VGK,Max Pacioretty,13.383333333333,0,2,5,1,0.42,3.8666666666667,0.0,1.0,2.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,25.6,11.7,0.0,17.2499999999997,37.3,129.73913043478484
21_02_05,ANA,Derek Grant,12.466666666667,0,2,4,1,0.49,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,0.0,1.0,0.0,0.04,24.0,0.0,1.6,14.216666666667,25.6,108.04220398592946
21_02_05,VGK,Mark Stone,11.333333333333,1,1,3,0,0.28,4.05,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,24.8,0.0,0.0,15.933333333333,24.8,93.3891213389141
21_02_05,VGK,William Karlsson,12.55,1,1,2,0,0.23,3.65,0.0,1.0,2.0,0.0,0.28,0.18333333333333,0.0,0.0,0.0,0.0,0.0,23.2,11.7,0.0,16.38333333333333,34.9,127.81281790437438
21_02_05,VGK,Jonathan Marchessault,14.833333333333,1,1,3,0,0.38,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.8,0.0,0.0,16.833333333333,24.8,88.39603960396214
21_02_05,T.B,Barclay Goodrow,15.466666666667,2,0,3,1,0.24,0.0,0.0,0.0,0.0,0.0,0.0,1.35,0.0,0.0,0.0,0.0,0.0,30.400000000000002,0.0,0.0,16.816666666667,30.400000000000002,108.46382556986902
21_02_05,FLA,Carter Verhaeghe,18.566666666667,1,1,2,0,0.25,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2,0.0,0.0,19.116666666667,23.2,72.81604184829864
21_02_05,FLA,Aleksander Barkov,17.383333333333,1,1,3,0,0.21,3.45,0.0,0.0,3.0,0.0,0.66,0.15,0.0,0.0,0.0,0.0,0.0,24.8,4.800000000000001,0.0,20.983333333332997,29.6,84.63860206513242
21_02_05,ANA,Troy Terry,10.1,1,1,3,0,0.15,1.8333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.8,0.0,0.0,11.9333333333333,24.8,124.69273743016797
21_02_05,ANA,Max Comtois,15.066666666667,2,0,4,1,0.25,2.1833333333333,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,17.2500000000003,32.0,111.30434782608502
