date,team,name,evTOI,evG,evA,evSH,evBkS,evixG,ppTOI,ppG,ppA,ppSH,ppBkS,ppixG,pkTOI,pkG,pkA,pkSH,pkBkS,pkixG,evFP,ppFP,pkFP,TOI,FP,FP/60
20_02_21,MIN,Jared Spurgeon,18.116666666667,3,0,5,3,0.96,2.5666666666667,0.0,0.0,1.0,0.0,0.06,1.2333333333333,0.0,0.0,0.0,0.0,0.0,48.8,1.6,0.0,21.916666666667,50.4,137.97718631178498
20_02_21,EDM,Ryan Nugent-Hopkins,18.983333333333,2,1,4,0,0.36,3.6333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,38.4,0.0,0.0,23.6166666666663,38.4,97.55822159492035
20_02_21,STL,Colton Parayko,20.35,1,2,3,2,0.1,1.05,0.0,0.0,0.0,0.0,0.07,1.7,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,23.1,36.0,93.5064935064935
20_02_21,MIN,Ryan Suter,18.65,0,2,3,0,0.05,2.9666666666667,0.0,0.0,0.0,0.0,0.0,2.2166666666667,0.0,0.0,0.0,0.0,0.0,20.8,0.0,0.0,23.8333333333334,20.8,52.36363636363622
20_02_21,BOS,Patrice Bergeron,14.883333333333,2,0,3,0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,28.8,0.0,0.0,15.433333333333001,28.8,111.96544276458125
20_02_21,BOS,Brad Marchand,16.766666666667,1,1,5,0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,1.1833333333333,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,17.9500000000003,28.0,93.59331476322963
20_02_21,CGY,Mikael Backlund,15.116666666667,2,0,3,0,0.42,2.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8,0.0,0.0,17.166666666667,28.8,100.66019417475533
20_02_21,NYI,Jordan Eberle,14.466666666667,2,0,3,0,0.33,6.1166666666667,1.0,0.0,2.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,28.8,15.7,0.0,20.5833333333337,44.5,129.71659919028107
20_02_21,STL,Ryan O'Reilly,14.7,0,2,0,0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,3.1166666666667,0.0,0.0,1.0,0.0,0.01,16.0,0.0,1.6,18.7166666666667,17.6,56.420302760462945
20_02_21,STL,Jaden Schwartz,16.3,1,1,1,0,0.32,0.9,0.0,0.0,0.0,0.0,0.0,0.066666666666667,0.0,0.0,0.0,0.0,0.0,21.6,0.0,0.0,17.266666666666666,21.6,75.05791505791507
20_02_21,NYR,Ryan Strome,12.65,1,1,4,2,1.2,5.45,0.0,0.0,1.0,0.0,0.06,3.7166666666667,0.0,0.0,0.0,0.0,0.0,29.599999999999998,1.6,0.0,21.816666666666702,31.2,85.80595874713507
20_02_21,NYR,Mika Zibanejad,15.366666666667,1,1,4,1,0.43,5.75,0.0,1.0,2.0,0.0,0.48,3.2166666666667,0.0,0.0,1.0,2.0,0.0,28.0,11.7,4.800000000000001,24.3333333333337,44.5,109.7260273972586
20_02_21,MIN,Alex Galchenyuk,15.983333333333,0,2,3,0,0.18,1.1166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8,0.0,0.0,17.0999999999997,20.8,72.98245614035217
20_02_21,NYR,Jacob Trouba,15.333333333333,0,2,2,0,0.02,1.7666666666667,0.0,0.0,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,19.2,0.0,0.0,18.1499999999997,19.2,63.47107438016633
20_02_21,EDM,Leon Draisaitl,20.366666666667,1,1,1,0,0.13,3.6333333333333,0.0,0.0,0.0,0.0,0.0,0.61666666666667,0.0,0.0,0.0,0.0,0.0,21.6,0.0,0.0,24.616666666666973,21.6,52.64725795531418
20_02_21,BOS,David Pastrnak,15.966666666667,0,2,1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,0.0,0.0,15.966666666667,17.6,66.13778705636605
20_02_21,STL,Jordan Kyrou,9.35,1,1,2,0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2,0.0,0.0,9.35,23.2,148.87700534759358
20_02_21,EDM,Kailer Yamamoto,18.416666666667,0,2,1,0,0.21,2.6666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,0.0,0.0,21.083333333333698,17.6,50.086956521738266
20_02_21,STL,Robert Thomas,12.65,0,2,3,1,0.26,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.400000000000002,0.0,0.0,13.700000000000001,22.400000000000002,98.10218978102189
20_02_21,STL,Alexander Steen,9.5833333333333,1,0,1,0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,4.8166666666667,0.0,0.0,0.0,0.0,0.0,13.6,0.0,0.0,14.4,13.6,56.666666666666664
20_02_21,CHI,Duncan Keith,22.383333333333,0,1,1,1,0.02,3.4166666666667,0.0,1.0,3.0,0.0,0.35,2.5833333333333,0.0,0.0,0.0,0.0,0.0,11.2,13.3,0.0,28.383333333333,24.5,51.790957134469195
20_02_21,MIN,Eric Staal,13.55,0,1,2,2,0.13,2.9833333333333,0.0,0.0,0.0,0.0,0.0,0.53333333333333,0.0,0.0,0.0,0.0,0.0,14.399999999999999,0.0,0.0,17.06666666666663,14.399999999999999,50.6250000000001
20_02_21,MIN,Zach Parise,13.3,0,1,2,0,0.11,2.8833333333333,0.0,0.0,0.0,0.0,0.09,0.53333333333333,0.0,0.0,0.0,0.0,0.0,11.2,0.0,0.0,16.716666666666633,11.2,40.19940179461623
20_02_21,NYI,Leo Komarov,8.55,1,0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.0,0.0,15.2,0.0,0.0,10.3,15.2,88.54368932038834
20_02_21,CAR,Jordan Staal,11.85,0,1,2,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,3.35,0.0,0.0,0.0,0.0,0.0,11.2,0.0,0.0,15.2,11.2,44.21052631578947
20_02_21,DAL,Jamie Benn,13.133333333333,0,1,0,2,0.05,3.9,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,11.2,0.0,0.0,17.033333333333,11.2,39.45205479452131
20_02_21,STL,David Perron,11.85,1,0,2,1,0.46,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8,0.0,0.0,12.75,16.8,79.05882352941177
20_02_21,NYI,Josh Bailey,12.033333333333,0,1,1,1,0.04,3.35,0.0,0.0,0.0,0.0,0.0,1.7333333333333,0.0,0.0,0.0,1.0,0.0,11.2,0.0,1.6,17.116666666666298,12.799999999999999,44.868549172347606
20_02_21,NSH,Mattias Ekholm,18.283333333333,1,0,1,0,0.13,0.73333333333333,0.0,0.0,0.0,0.0,0.0,4.2833333333333,0.0,0.0,0.0,0.0,0.0,13.6,0.0,0.0,23.29999999999963,13.6,35.02145922746836
20_02_21,NYI,Anders Lee,13.85,0,1,4,1,0.18,6.1166666666667,0.0,1.0,3.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,16.0,13.3,0.0,19.9666666666667,29.3,88.04674457429033
20_02_21,MIN,Mats Zuccarello,13.533333333333,0,1,0,0,0.0,1.0166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,14.549999999999699,8.0,32.98969072165016
20_02_21,BOS,Charlie Coyle,14.733333333333,1,0,3,0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.8,0.0,0.0,15.733333333333,16.8,64.06779661017086
20_02_21,NYI,Brock Nelson,13.283333333333,0,1,0,0,0.0,4.1,0.0,0.0,1.0,0.0,0.04,2.2,0.0,0.0,0.0,0.0,0.0,8.0,1.6,0.0,19.583333333332998,9.6,29.41276595744731
20_02_21,NYR,Jesper Fast,14.616666666667,1,0,3,0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,0.0,1.0,0.0,16.8,0.0,1.6,17.416666666667,18.400000000000002,63.38755980861124
20_02_21,NSH,Colin Blackwell,10.35,0,1,1,0,0.03,0.11666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,0.0,0.0,10.46666666666667,9.6,55.03184713375794
20_02_21,CGY,Johnny Gaudreau,18.316666666667,1,0,3,0,0.15,1.9333333333333,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,16.8,0.0,0.0,20.250000000000302,16.8,49.77777777777704
20_02_21,CGY,Tobias Rieder,8.1333333333333,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,0.0,0.0,8.1333333333333,9.6,70.81967213114783
20_02_21,NSH,Rocco Grimaldi,16.416666666667,0,1,5,0,0.68,0.11666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,16.53333333333367,16.0,58.064516129031084
20_02_21,MIN,Victor Rask,8.4,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,0.0,0.0,8.4,9.6,68.57142857142857
20_02_21,DAL,Jamie Oleksiak,13.083333333333,1,0,1,1,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,15.2,0.0,0.0,13.633333333333,15.2,66.89486552567399
20_02_21,BOS,Torey Krug,18.966666666667,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033333333333333,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,19.00000000000033,8.0,25.263157894736405
20_02_21,NYR,Brady Skjei,15.25,1,0,2,2,0.09,0.0,0.0,0.0,0.0,0.0,0.0,2.7166666666667,0.0,0.0,0.0,0.0,0.0,18.4,0.0,0.0,17.9666666666667,18.4,61.44712430426705
20_02_21,CAR,Brock McGinn,7.9333333333333,1,0,1,0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,5.15,0.0,0.0,1.0,0.0,0.0,13.6,0.0,1.6,13.0833333333333,15.2,69.70700636942692
20_02_21,CAR,Jaccob Slavin,15.633333333333,0,1,1,0,0.03,6.4333333333333,0.0,1.0,0.0,0.0,0.0,4.1,0.0,0.0,0.0,0.0,0.0,9.6,8.5,0.0,26.166666666666302,18.1,41.50318471337638
20_02_21,EDM,Matthew Benning,12.566666666667,0,1,2,0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,0.0,0.0,12.566666666667,11.2,53.47480106100653
20_02_21,MIN,Carson Soucy,11.45,1,0,1,3,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.4,0.0,0.0,11.45,18.4,96.41921397379913
20_02_21,COL,J.T. Compher,16.5,1,0,2,0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,2.1833333333333,0.0,0.0,0.0,1.0,0.0,15.2,0.0,1.6,18.6833333333333,16.8,53.95182872435335
20_02_21,CGY,Elias Lindholm,16.516666666667,0,1,0,0,0.0,1.9333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,18.4500000000003,8.0,26.016260162601203
20_02_21,NYI,Ryan Pulock,16.95,0,1,0,3,0.0,4.8166666666667,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,12.8,0.0,0.0,22.066666666666702,12.8,34.80362537764345
20_02_21,MIN,Kevin Fiala,16.366666666667,1,0,2,0,0.23,2.9833333333333,0.0,0.0,2.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,15.2,3.2,0.0,19.3500000000003,18.4,57.05426356589059
20_02_21,BOS,Anders Bjork,13.383333333333,0,1,0,2,0.09,0.0,0.0,0.0,0.0,0.0,0.0,1.2833333333333,0.0,0.0,0.0,0.0,0.0,11.2,0.0,0.0,14.6666666666663,11.2,45.81818181818296
20_02_21,CGY,Noah Hanifin,21.35,0,1,1,1,0.05,1.9166666666667,0.0,0.0,2.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,11.2,3.2,0.0,23.2666666666667,14.399999999999999,37.13467048710596
20_02_21,CGY,Rasmus Andersson,20.466666666667,0,1,2,1,0.17,2.0833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.799999999999999,0.0,0.0,22.5500000000003,12.799999999999999,34.057649667405315
