date,team,name,evTOI,evG,evA,evSH,evBkS,evixG,ppTOI,ppG,ppA,ppSH,ppBkS,ppixG,pkTOI,pkG,pkA,pkSH,pkBkS,pkixG,evFP,ppFP,pkFP,TOI,FP,FP/60
19_11_02,TOR,Jason Spezza,12.333333333333,1,1,1,1,0.32,0.58333333333333,0.0,0.0,1.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,23.200000000000003,1.6,0.0,12.91666666666633,24.800000000000004,115.20000000000302
19_11_02,L.A,Dustin Brown,14.566666666667,0,2,4,0,0.09,4.2666666666667,0.0,0.0,1.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,22.4,1.6,0.0,18.8333333333337,24.0,76.46017699114896
19_11_02,OTT,Mark Borowiecki,14.25,0,2,2,1,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8,0.0,0.0,14.25,20.8,87.57894736842105
19_11_02,STL,Ryan O'Reilly,15.883333333333,1,1,2,1,0.09,4.9833333333333,0.0,0.0,0.0,0.0,0.0,0.26666666666667,0.0,0.0,0.0,0.0,0.0,24.8,0.0,0.0,21.13333333333297,24.8,70.41009463722519
19_11_02,L.A,Tyler Toffoli,13.65,0,2,4,0,0.52,3.7333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.4,0.0,0.0,17.3833333333333,22.4,77.31543624161088
19_11_02,FLA,Jonathan Huberdeau,14.166666666667,2,0,6,0,0.67,1.4833333333333,0.0,1.0,2.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,33.6,11.7,0.0,15.6500000000003,45.3,173.67412140574746
19_11_02,N.J,Miles Wood,13.05,1,1,2,0,0.38,0.26666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2,0.0,0.0,13.31666666666667,23.2,104.53066332916143
19_11_02,CGY,Elias Lindholm,13.616666666667,0,2,0,1,0.04,2.5833333333333,0.0,0.0,0.0,0.0,0.0,3.1,0.0,0.0,0.0,0.0,0.0,17.6,0.0,0.0,19.300000000000303,17.6,54.7150259067349
19_11_02,VAN,Bo Horvat,11.3,0,2,0,3,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.11666666666667,0.0,0.0,0.0,0.0,0.0,20.8,0.0,0.0,14.61666666666667,20.8,85.381984036488
19_11_02,VAN,Jake Virtanen,11.6,1,1,4,1,0.22,0.38333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,11.983333333333329,28.0,140.1947148817803
19_11_02,TOR,Kasperi Kapanen,13.083333333333,1,1,1,0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.7666666666667,0.0,0.0,0.0,0.0,0.0,21.6,0.0,0.0,14.8499999999997,21.6,87.27272727272904
19_11_02,BOS,Danton Heinen,13.233333333333,1,1,3,0,0.29,1.85,0.0,0.0,0.0,0.0,0.0,1.4833333333333,0.0,0.0,0.0,0.0,0.0,24.8,0.0,0.0,16.5666666666663,24.8,89.8189134808873
19_11_02,WPG,Kyle Connor,18.266666666667,1,1,1,1,0.08,3.1333333333333,0.0,1.0,1.0,0.0,0.07,1.0333333333333,0.0,0.0,0.0,0.0,0.0,23.200000000000003,10.1,0.0,22.4333333333336,33.300000000000004,89.06389301634367
19_11_02,CHI,Duncan Keith,23.483333333333,0,1,2,3,0.02,0.0,0.0,0.0,0.0,0.0,0.0,5.2333333333333,0.0,0.0,0.0,1.0,0.0,16.0,0.0,1.6,28.7166666666663,17.6,36.77307022634986
19_11_02,MIN,Zach Parise,16.283333333333,0,1,0,1,0.0,1.3,0.0,0.0,0.0,0.0,0.12,0.61666666666667,0.0,0.0,0.0,0.0,0.0,9.6,0.0,0.0,18.199999999999672,9.6,31.648351648352214
19_11_02,BOS,Patrice Bergeron,11.4,1,0,5,0,0.22,3.4833333333333,0.0,1.0,0.0,0.0,0.11,3.8,0.0,0.0,0.0,0.0,0.0,20.0,8.5,0.0,18.6833333333333,28.5,91.52542372881372
19_11_02,ARI,Alex Goligoski,18.8,0,1,2,2,0.19,0.75,0.0,0.0,0.0,0.0,0.0,3.1,0.0,0.0,0.0,1.0,0.0,14.399999999999999,0.0,1.6,22.650000000000002,15.999999999999998,42.38410596026489
19_11_02,VAN,Alexander Edler,21.466666666667,0,1,1,2,0.0,4.7333333333333,0.0,0.0,0.0,0.0,0.0,3.1,0.0,0.0,0.0,0.0,0.0,12.8,0.0,0.0,29.3000000000003,12.8,26.211604095562873
19_11_02,FLA,Keith Yandle,15.083333333333,0,1,0,0,0.03,1.6833333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.5,0.0,16.7666666666663,16.5,59.04572564612455
19_11_02,FLA,Anton Stralman,17.366666666667,0,1,2,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,3.0666666666667,0.0,0.0,0.0,0.0,0.0,11.2,0.0,0.0,20.4333333333337,11.2,32.88743882544802
19_11_02,N.J,Andy Greene,16.3,0,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0833333333333,0.0,0.0,0.0,1.0,0.0,11.2,0.0,1.6,19.3833333333333,12.799999999999999,39.62166809974211
19_11_02,BOS,Brad Marchand,11.183333333333,0,1,0,0,0.0,3.1666666666667,1.0,0.0,2.0,0.0,0.2,1.7,0.0,0.0,0.0,0.0,0.0,8.0,15.7,0.0,16.0499999999997,23.7,88.59813084112315
19_11_02,NYI,Derick Brassard,12.916666666667,1,0,1,0,0.12,1.05,0.0,0.0,1.0,0.0,0.05,0.033333333333333,0.0,0.0,0.0,0.0,0.0,13.6,1.6,0.0,14.000000000000334,15.2,65.14285714285559
19_11_02,ARI,Phil Kessel,15.183333333333,1,0,2,0,0.14,1.9166666666667,0.0,1.0,1.0,0.0,0.06,0.066666666666667,0.0,0.0,0.0,0.0,0.0,15.2,10.1,0.0,17.166666666666366,25.299999999999997,88.42718446602096
19_11_02,CHI,Jonathan Toews,17.333333333333,1,0,4,0,0.19,0.28333333333333,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,18.4,0.0,0.0,22.01666666666633,18.4,50.14383043149205
19_11_02,WPG,Mathieu Perreault,9.3,1,0,2,0,0.18,3.1333333333333,1.0,0.0,1.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,15.2,14.1,0.0,12.433333333333302,29.299999999999997,141.39410187667596
19_11_02,MTL,Paul Byron,12.933333333333,0,1,1,0,0.14,0.21666666666667,0.0,0.0,0.0,0.0,0.0,1.3666666666667,0.0,0.0,0.0,0.0,0.0,9.6,0.0,0.0,14.51666666666637,9.6,39.67853042479989
19_11_02,N.J,P.K. Subban,19.033333333333,1,0,3,1,0.13,2.2166666666667,0.0,0.0,0.0,0.0,0.0,1.6666666666667,0.0,0.0,0.0,0.0,0.0,18.400000000000002,0.0,0.0,22.9166666666664,18.400000000000002,48.17454545454602
19_11_02,VAN,Brandon Sutter,11.95,1,0,2,1,0.27,1.8166666666667,0.0,0.0,0.0,0.0,0.0,3.1166666666667,0.0,0.0,0.0,0.0,0.0,16.8,0.0,0.0,16.8833333333334,16.8,59.70384995064142
19_11_02,STL,Carl Gunnarsson,14.433333333333,1,0,1,1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2,0.0,0.0,14.433333333333,15.2,63.1870669745973
19_11_02,CHI,Patrick Kane,22.916666666667,0,1,2,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333,0.0,0.0,0.0,0.0,0.0,11.2,0.0,0.0,23.050000000000328,11.2,29.154013015183967
19_11_02,VGK,Max Pacioretty,16.5,1,0,3,1,0.21,1.0666666666667,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,18.400000000000002,0.0,0.0,17.5666666666667,18.400000000000002,62.84629981024657
