date,team,name,evTOI,evG,evA,evSH,evBkS,evixG,ppTOI,ppG,ppA,ppSH,ppBkS,ppixG,pkTOI,pkG,pkA,pkSH,pkBkS,pkixG,evFP,ppFP,pkFP,TOI,FP,FP/60
19_11_06,DET,Valtteri Filppula,15.466666666667,1,0,1,0,0.09,1.0166666666667,0.0,0.0,0.0,0.0,0.0,2.65,0.0,0.0,0.0,1.0,0.0,13.6,0.0,1.6,19.1333333333337,15.2,47.66550522647992
19_11_06,NYR,Marc Staal,16.083333333333,0,1,2,3,0.01,0.0,0.0,0.0,0.0,0.0,0.0,2.2333333333333,0.0,0.0,0.0,1.0,0.0,16.0,0.0,1.6,18.3166666666663,17.6,57.65241128298569
19_11_06,EDM,Zack Kassian,11.7,1,0,4,0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,2.0833333333333,0.0,0.0,0.0,0.0,0.0,18.4,0.0,0.0,13.7833333333333,18.4,80.09673518742461
19_11_06,NYR,Chris Kreider,16.25,1,0,2,2,0.22,3.5833333333333,0.0,0.0,1.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,18.4,1.6,0.0,19.8333333333333,20.0,60.504201680672374
19_11_06,STL,Justin Faulk,18.466666666667,0,1,1,3,0.03,2.9166666666667,0.0,0.0,0.0,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,14.4,1.6,0.0,21.6333333333337,16.0,44.37596302003007
19_11_06,STL,Jaden Schwartz,13.616666666667,0,1,0,0,0.0,4.2,1.0,0.0,1.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,8.0,14.1,0.0,17.816666666667,22.1,74.42469597754773
19_11_06,NYR,Ryan Strome,12.25,0,1,1,1,0.04,3.6833333333333,1.0,0.0,2.0,0.0,0.41,1.7833333333333,0.0,0.0,0.0,0.0,0.0,11.2,15.7,0.0,17.7166666666666,26.9,91.10065851364098
19_11_06,DET,Andreas Athanasiou,17.483333333333,0,1,5,1,0.46,1.6833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,0.0,0.0,19.166666666666302,17.6,55.0956521739141
19_11_06,NYR,Pavel Buchnevich,14.466666666667,0,1,1,0,0.06,1.55,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,8.5,0.0,16.016666666667,18.1,67.80437044744916
19_11_06,DET,Anthony Mantha,17.3,0,1,3,0,0.21,2.3166666666667,0.0,0.0,1.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,12.8,1.6,0.0,19.616666666666703,14.4,44.0441801189464
19_11_06,EDM,Leon Draisaitl,15.55,0,1,3,1,0.29,4.7666666666667,0.0,1.0,0.0,0.0,0.0,3.1166666666667,0.0,0.0,0.0,0.0,0.0,14.4,8.5,0.0,23.4333333333334,22.9,58.63442389758162
19_11_06,NYR,Tony DeAngelo,15.016666666667,0,1,2,0,0.01,2.0166666666667,1.0,0.0,2.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,11.2,15.7,0.0,17.0333333333337,26.9,94.75538160469462
19_11_06,EDM,Connor McDavid,14.666666666667,0,1,5,0,0.48,4.5666666666667,1.0,0.0,2.0,0.0,0.23,2.4666666666667,0.0,0.0,0.0,0.0,0.0,16.0,15.7,0.0,21.7000000000004,31.7,87.64976958525183
19_11_06,NYR,Artemi Panarin,13.033333333333,1,0,1,0,0.6,3.6833333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6,8.5,0.0,16.7166666666663,22.1,79.32203389830683
19_11_06,STL,Robert Thomas,13.833333333333,1,0,1,0,0.15,2.5166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6,0.0,0.0,16.3499999999997,13.6,49.90825688073486
19_11_06,STL,Jay Bouwmeester,18.3,0,0,1,0,0.03,1.2,0.0,0.0,0.0,0.0,0.0,2.9333333333333,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,22.4333333333333,1.6,4.2793462109955485
19_11_06,STL,Alexander Steen,6.6833333333333,0,0,0,0,0.01,0.76666666666667,0.0,0.0,0.0,0.0,0.0,1.1166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.56666666666667,0.0,0.0
19_11_06,EDM,James Neal,11.966666666667,0,0,1,0,0.06,3.7666666666667,0.0,0.0,1.0,0.0,0.42,2.65,0.0,0.0,0.0,0.0,0.0,1.6,1.6,0.0,18.3833333333337,3.2,10.444242973707862
19_11_06,DET,Justin Abdelkader,12.316666666667,0,0,2,0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,2.0666666666667,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,14.3833333333337,3.2,13.348783314020517
19_11_06,EDM,Kris Russell,14.916666666667,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1333333333333,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,18.0500000000003,1.6,5.3185595567866155
19_11_06,DET,Darren Helm,10.116666666667,0,0,2,0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,2.25,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,12.366666666667,3.2,15.52560646900228
19_11_06,DET,Alex Biega,8.4166666666667,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4166666666667,0.0,0.0
19_11_06,EDM,Sam Gagner,13.8,0,0,3,0,0.13,0.083333333333333,0.0,0.0,0.0,0.0,0.0,1.7333333333333,0.0,0.0,0.0,0.0,0.0,4.800000000000001,0.0,0.0,15.616666666666633,4.800000000000001,18.441835645677735
19_11_06,NYR,Brendan Smith,6.95,0,0,1,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,2.2333333333333,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,9.1833333333333,1.6,10.45372050816701
